Id,GEOID,name,homerule,hrnew
1600000US4865432,4865432,"San Isidro CDP, Texas",0,0
1600000US4865532,4865532,"San Juan CDP, Texas",0,0
1600000US4865552,4865552,"San Leanna village, Texas",0,0
1600000US4865564,4865564,"San Leon CDP, Texas",0,0
1600000US4865612,4865612,"San Patricio city, Texas",0,0
1600000US4865620,4865620,"San Pedro CDP, Texas",0,0
1600000US4865636,4865636,"San Perlita city, Texas",0,0
1600000US4865648,4865648,"San Saba city, Texas",0,0
1600000US4865792,4865792,"San Ygnacio CDP, Texas",0,0
1600000US4865066,4865066,"Sanctuary town, Texas",0,0
1600000US4865240,4865240,"Sand Springs CDP, Texas",0,0
1600000US4865084,4865084,"Sanderson CDP, Texas",0,0
1600000US4865168,4865168,"Sandia CDP, Texas",0,0
1600000US4865210,4865210,"Sandoval CDP, Texas",0,0
1600000US4865342,4865342,"Sandy Hollow-Escondidas CDP, Texas",0,0
1600000US4865344,4865344,"Sandy Oaks city, Texas",0,0
1600000US4865345,4865345,"Sandy Point city, Texas",0,0
1600000US4865384,4865384,"Sanford town, Texas",0,0
1600000US4865660,4865660,"Sansom Park city, Texas",0,0
1600000US4865678,4865678,"Santa Anna CDP, Texas",0,0
1600000US4865672,4865672,"Santa Anna town, Texas",0,0
1600000US4865690,4865690,"Santa Clara city, Texas",0,0
1600000US4865708,4865708,"Santa Cruz CDP, Texas",0,0
1600000US4865744,4865744,"Santa Maria CDP, Texas",0,0
1600000US4865756,4865756,"Santa Monica CDP, Texas",0,0
1600000US4865774,4865774,"Santa Rosa CDP, Texas",0,0
1600000US4865768,4865768,"Santa Rosa town, Texas",0,0
1600000US4865777,4865777,"Santel CDP, Texas",0,0
1600000US4865876,4865876,"Sarita CDP, Texas",0,0
1600000US4866000,4866000,"Savannah CDP, Texas",0,0
1600000US4866008,4866008,"Savoy city, Texas",0,0
1600000US4866089,4866089,"Scenic Oaks CDP, Texas",0,0
1600000US4866188,4866188,"Schulenburg city, Texas",0,0
1600000US4866248,4866248,"Scissors CDP, Texas",0,0
1600000US4866284,4866284,"Scotland city, Texas",0,0
1600000US4866332,4866332,"Scottsville city, Texas",0,0
1600000US4866368,4866368,"Scurry town, Texas",0,0
1600000US4866416,4866416,"Seadrift city, Texas",0,0
1600000US4866440,4866440,"Seagraves city, Texas",0,0
1600000US4866512,4866512,"Sebastian CDP, Texas",0,0
1600000US4866536,4866536,"Seco Mines CDP, Texas",0,0
1600000US4866704,4866704,"Selma city, Texas",0,0
1600000US4866806,4866806,"Serenada CDP, Texas",0,0
1600000US4866848,4866848,"Seth Ward CDP, Texas",0,0
1600000US4866884,4866884,"Seven Oaks city, Texas",0,0
1600000US4866908,4866908,"Seven Points city, Texas",0,0
1600000US4866968,4866968,"Seymour city, Texas",0,0
1600000US4867082,4867082,"Shady Hollow CDP, Texas",0,0
1600000US4867100,4867100,"Shady Shores town, Texas",0,0
1600000US4867010,4867010,"Shadybrook CDP, Texas",0,0
1600000US4867136,4867136,"Shallowater city, Texas",0,0
1600000US4867160,4867160,"Shamrock city, Texas",0,0
1600000US4867268,4867268,"Shavano Park city, Texas",0,0
1600000US4867376,4867376,"Sheldon CDP, Texas",0,0
1600000US4867400,4867400,"Shenandoah city, Texas",0,0
1600000US4867424,4867424,"Shepherd city, Texas",0,0
1600000US4867554,4867554,"Sherwood Shores CDP, Texas",0,0
1600000US4867640,4867640,"Shiner city, Texas",0,0
1600000US4867688,4867688,"Shoreacres city, Texas",0,0
1600000US4867766,4867766,"Sienna Plantation CDP, Texas",0,0
1600000US4867772,4867772,"Sierra Blanca CDP, Texas",0,0
1600000US4867775,4867775,"Siesta Acres CDP, Texas",0,0
1600000US4867778,4867778,"Siesta Shores CDP, Texas",0,0
1600000US4867904,4867904,"Silverton city, Texas",0,0
1600000US4867964,4867964,"Simonton city, Texas",0,0
1600000US4868120,4868120,"Skellytown town, Texas",0,0
1600000US4868132,4868132,"Skidmore CDP, Texas",0,0
1600000US4868300,4868300,"Smiley city, Texas",0,0
1600000US4868456,4868456,"Smithville city, Texas",0,0
1600000US4868504,4868504,"Smyer town, Texas",0,0
1600000US4868576,4868576,"Snook city, Texas",0,0
1600000US4868678,4868678,"Solis CDP, Texas",0,0
1600000US4868708,4868708,"Somerset city, Texas",0,0
1600000US4868720,4868720,"Somerville city, Texas",0,0
1600000US4868756,4868756,"Sonora city, Texas",0,0
1600000US4868762,4868762,"Sonterra CDP, Texas",0,0
1600000US4868828,4868828,"Sour Lake city, Texas",0,0
1600000US4868846,4868846,"South Alamo CDP, Texas",0,0
1600000US4868966,4868966,"South Fork Estates CDP, Texas",0,0
1600000US4869020,4869020,"South Houston city, Texas",0,0
1600000US4869072,4869072,"South La Paloma CDP, Texas",0,0
1600000US4869120,4869120,"South Mountain town, Texas",0,0
1600000US4869194,4869194,"South Point CDP, Texas",0,0
1600000US4869326,4869326,"South Toledo Bend CDP, Texas",0,0
1600000US4869104,4869104,"Southmayd city, Texas",0,0
1600000US4869272,4869272,"Southside Place city, Texas",0,0
1600000US4869380,4869380,"Spade CDP, Texas",0,0
1600000US4869432,4869432,"Sparks CDP, Texas",0,0
1600000US4869476,4869476,"Spearman city, Texas",0,0
1600000US4869548,4869548,"Splendora city, Texas",0,0
1600000US4869560,4869560,"Spofford city, Texas",0,0
1600000US4869596,4869596,"Spring CDP, Texas",0,0
1600000US4869708,4869708,"Spring Gardens CDP, Texas",0,0
1600000US4869830,4869830,"Spring Valley Village city, Texas",0,0
1600000US4869764,4869764,"Springlake town, Texas",0,0
1600000US4869800,4869800,"Springtown city, Texas",0,0
1600000US4869848,4869848,"Spur city, Texas",0,0
1600000US4864172,4864172,"St. Hedwig town, Texas",0,0
1600000US4864184,4864184,"St. Jo city, Texas",0,0
1600000US4864244,4864244,"St. Paul CDP, Texas",0,0
1600000US4864220,4864220,"St. Paul town, Texas",0,0
1600000US4869932,4869932,"Stagecoach town, Texas",0,0
1600000US4870040,4870040,"Stanton city, Texas",0,0
1600000US4870052,4870052,"Staples city, Texas",0,0
1600000US4870076,4870076,"Star Harbor city, Texas",0,0
1600000US4870232,4870232,"Sterling City city, Texas",0,0
1600000US4870340,4870340,"Stinnett city, Texas",0,0
1600000US4870376,4870376,"Stockdale city, Texas",0,0
1600000US4870460,4870460,"Stonewall CDP, Texas",0,0
1600000US4870520,4870520,"Stowell CDP, Texas",0,0
1600000US4870544,4870544,"Stratford city, Texas",0,0
1600000US4870580,4870580,"Strawn city, Texas",0,0
1600000US4870604,4870604,"Streetman town, Texas",0,0
1600000US4870688,4870688,"Study Butte CDP, Texas",0,0
1600000US4870772,4870772,"Sudan city, Texas",0,0
1600000US4871356,4871356,"Sun Valley city, Texas",0,0
1600000US4871060,4871060,"Sundown city, Texas",0,0
1600000US4871180,4871180,"Sunray city, Texas",0,0
1600000US4871228,4871228,"Sunrise Beach Village city, Texas",0,0
1600000US4871289,4871289,"Sunset Acres CDP, Texas",0,0
1600000US4871264,4871264,"Sunset CDP (Montague County), Texas",0,0
1600000US4871274,4871274,"Sunset CDP (Starr County), Texas",0,0
1600000US4871324,4871324,"Sunset Valley city, Texas",0,0
1600000US4871384,4871384,"Surfside Beach city, Texas",0,0
1600000US4871684,4871684,"Taft city, Texas",0,0
1600000US4871696,4871696,"Taft Southwest CDP, Texas",0,0
1600000US4871708,4871708,"Tahoka city, Texas",0,0
1600000US4871732,4871732,"Talco city, Texas",0,0
1600000US4871756,4871756,"Talty town, Texas",0,0
1600000US4871820,4871820,"Tanquecitos South Acres CDP, Texas",0,0
1600000US4871824,4871824,"Tanquecitos South Acres II CDP, Texas",0,0
1600000US4871924,4871924,"Tatum city, Texas",0,0
1600000US4871960,4871960,"Taylor Lake Village city, Texas",0,0
1600000US4871966,4871966,"Taylor Landing city, Texas",0,0
1600000US4872020,4872020,"Teague city, Texas",0,0
1600000US4872080,4872080,"Tehuacana town, Texas",0,0
1600000US4872188,4872188,"Tenaha town, Texas",0,0
1600000US4872248,4872248,"Terlingua CDP, Texas",0,0
1600000US4872464,4872464,"Texhoma city, Texas",0,0
1600000US4872476,4872476,"Texline town, Texas",0,0
1600000US4872578,4872578,"The Hills village, Texas",0,0
1600000US4872656,4872656,"The Woodlands CDP, Texas",0,0
1600000US4872740,4872740,"Thompsons town, Texas",0,0
1600000US4872758,4872758,"Thompsonville CDP, Texas",0,0
1600000US4872776,4872776,"Thorndale city, Texas",0,0
1600000US4872788,4872788,"Thornton town, Texas",0,0
1600000US4872800,4872800,"Thorntonville town, Texas",0,0
1600000US4872824,4872824,"Thrall city, Texas",0,0
1600000US4872872,4872872,"Three Rivers city, Texas",0,0
1600000US4872896,4872896,"Throckmorton town, Texas",0,0
1600000US4872902,4872902,"Thunderbird Bay CDP, Texas",0,0
1600000US4872948,4872948,"Tierra Bonita CDP, Texas",0,0
1600000US4872950,4872950,"Tierra Dorada CDP, Texas",0,0
1600000US4872952,4872952,"Tierra Grande CDP, Texas",0,0
1600000US4872954,4872954,"Tierra Verde CDP, Texas",0,0
1600000US4872989,4872989,"Tiki Island village, Texas",0,0
1600000US4872992,4872992,"Tilden CDP, Texas",0,0
1600000US4873030,4873030,"Timbercreek Canyon village, Texas",0,0
1600000US4873057,4873057,"Timberwood Park CDP, Texas",0,0
1600000US4873076,4873076,"Timpson city, Texas",0,0
1600000US4873112,4873112,"Tioga town, Texas",0,0
1600000US4873124,4873124,"Tira town, Texas",0,0
1600000US4873148,4873148,"Tivoli CDP, Texas",0,0
1600000US4873196,4873196,"Toco city, Texas",0,0
1600000US4873224,4873224,"Todd Mission city, Texas",0,0
1600000US4873268,4873268,"Tolar city, Texas",0,0
1600000US4873328,4873328,"Tom Bean city, Texas",0,0
1600000US4873352,4873352,"Tool city, Texas",0,0
1600000US4873376,4873376,"Tornillo CDP, Texas",0,0
1600000US4873496,4873496,"Toyah town, Texas",0,0
1600000US4873526,4873526,"Tradewinds CDP, Texas",0,0
1600000US4873562,4873562,"Travis Ranch CDP, Texas",0,0
1600000US4873580,4873580,"Trent town, Texas",0,0
1600000US4873592,4873592,"Trenton city, Texas",0,0
1600000US4873652,4873652,"Trinidad city, Texas",0,0
1600000US4873664,4873664,"Trinity city, Texas",0,0
1600000US4873724,4873724,"Troup city, Texas",0,0
1600000US4873748,4873748,"Troy city, Texas",0,0
1600000US4873856,4873856,"Tuleta CDP, Texas",0,0
1600000US4873904,4873904,"Tulsita CDP, Texas",0,0
1600000US4873964,4873964,"Turkey city, Texas",0,0
1600000US4874048,4874048,"Tuscola city, Texas",0,0
1600000US4874132,4874132,"Tye city, Texas",0,0
1600000US4874168,4874168,"Tynan CDP, Texas",0,0
1600000US4874216,4874216,"Uhland city, Texas",0,0
1600000US4874240,4874240,"Uncertain city, Texas",0,0
1600000US4874312,4874312,"Union Grove city, Texas",0,0
1600000US4874372,4874372,"Union Valley city, Texas",0,0
1600000US4874576,4874576,"Utopia CDP, Texas",0,0
1600000US4874594,4874594,"Uvalde Estates CDP, Texas",0,0
1600000US4874895,4874895,"Val Verde Park CDP, Texas",0,0
1600000US4874648,4874648,"Valentine town, Texas",0,0
1600000US4874667,4874667,"Valle Hermoso CDP, Texas",0,0
1600000US4874668,4874668,"Valle Verde CDP, Texas",0,0
1600000US4874670,4874670,"Valle Vista CDP, Texas",0,0
1600000US4874732,4874732,"Valley Mills city, Texas",0,0
1600000US4874756,4874756,"Valley View city, Texas",0,0
1600000US4874924,4874924,"Van Alstyne city, Texas",0,0
1600000US4874912,4874912,"Van city, Texas",0,0
1600000US4875032,4875032,"Van Horn town, Texas",0,0
1600000US4875068,4875068,"Van Vleck CDP, Texas",0,0
1600000US4874984,4874984,"Vanderbilt CDP, Texas",0,0
1600000US4875188,4875188,"Vega city, Texas",0,0
1600000US4875236,4875236,"Venus town, Texas",0,0
1600000US4875432,4875432,"Victoria Vera CDP, Texas",0,0
1600000US4875554,4875554,"Villa del Sol CDP, Texas",0,0
1600000US4875614,4875614,"Villa Pancho CDP, Texas",0,0
1600000US4875626,4875626,"Villa Verde CDP, Texas",0,0
1600000US4875617,4875617,"Villarreal CDP, Texas",0,0
1600000US4875668,4875668,"Vinton village, Texas",0,0
1600000US4875752,4875752,"Volente village, Texas",0,0
1600000US4875764,4875764,"Von Ormy city, Texas",0,0
1600000US4876024,4876024,"Waelder city, Texas",0,0
1600000US4876228,4876228,"Waller city, Texas",0,0
1600000US4876240,4876240,"Wallis city, Texas",0,0
1600000US4876348,4876348,"Walnut Springs city, Texas",0,0
1600000US4876564,4876564,"Warren CDP, Texas",0,0
1600000US4876576,4876576,"Warren City city, Texas",0,0
1600000US4876636,4876636,"Waskom city, Texas",0,0
1600000US4876924,4876924,"Webberville village, Texas",0,0
1600000US4877020,4877020,"Weimar city, Texas",0,0
1600000US4877044,4877044,"Weinert city, Texas",0,0
1600000US4877056,4877056,"Weir city, Texas",0,0
1600000US4877080,4877080,"Welch CDP, Texas",0,0
1600000US4877152,4877152,"Wellington city, Texas",0,0
1600000US4877164,4877164,"Wellman city, Texas",0,0
1600000US4877196,4877196,"Wells Branch CDP, Texas",0,0
1600000US4877176,4877176,"Wells town, Texas",0,0
1600000US4877336,4877336,"West Alto Bonito CDP, Texas",0,0
1600000US4877332,4877332,"West city, Texas",0,0
1600000US4877416,4877416,"West Columbia city, Texas",0,0
1600000US4877632,4877632,"West Lake Hills city, Texas",0,0
1600000US4877662,4877662,"West Livingston CDP, Texas",0,0
1600000US4877728,4877728,"West Odessa CDP, Texas",0,0
1600000US4877866,4877866,"West Sharyland CDP, Texas",0,0
1600000US4877896,4877896,"West Tawakoni city, Texas",0,0
1600000US4877380,4877380,"Westbrook city, Texas",0,0
1600000US4877422,4877422,"Westdale CDP, Texas",0,0
1600000US4877490,4877490,"Western Lake CDP, Texas",0,0
1600000US4877620,4877620,"Westlake town, Texas",0,0
1600000US4877680,4877680,"Westminster CDP, Texas",0,0
1600000US4877740,4877740,"Weston city, Texas",0,0
1600000US4877746,4877746,"Weston Lakes city, Texas",0,0
1600000US4877788,4877788,"Westover Hills town, Texas",0,0
1600000US4878016,4878016,"Westway CDP, Texas",0,0
1600000US4878040,4878040,"Westwood Shores CDP, Texas",0,0
1600000US4878076,4878076,"Westworth Village city, Texas",0,0
1600000US4878208,4878208,"Wheeler city, Texas",0,0
1600000US4878316,4878316,"White Deer town, Texas",0,0
1600000US4878328,4878328,"Whiteface town, Texas",0,0
1600000US4878532,4878532,"Whitesboro city, Texas",0,0
1600000US4878628,4878628,"Whitewright town, Texas",0,0
1600000US4878664,4878664,"Whitney town, Texas",0,0
1600000US4879036,4879036,"Wickett town, Texas",0,0
1600000US4879192,4879192,"Wild Peach Village CDP, Texas",0,0
1600000US4879204,4879204,"Wildwood CDP, Texas",0,0
1600000US4879492,4879492,"Willow Park city, Texas",0,0
1600000US4879564,4879564,"Wills Point city, Texas",0,0
1600000US4879576,4879576,"Wilmer city, Texas",0,0
1600000US4879612,4879612,"Wilson city, Texas",0,0
1600000US4879624,4879624,"Wimberley city, Texas",0,0
1600000US4879684,4879684,"Windom town, Texas",0,0
1600000US4879696,4879696,"Windthorst town, Texas",0,0
1600000US4879720,4879720,"Winfield city, Texas",0,0
1600000US4879768,4879768,"Wink city, Texas",0,0
1600000US4879792,4879792,"Winnie CDP, Texas",0,0
1600000US4879816,4879816,"Winnsboro city, Texas",0,0
1600000US4879828,4879828,"Winona town, Texas",0,0
1600000US4879876,4879876,"Winters city, Texas",0,0
1600000US4879919,4879919,"Wixon Valley city, Texas",0,0
1600000US4879948,4879948,"Wolfe City city, Texas",0,0
1600000US4879972,4879972,"Wolfforth city, Texas",0,0
1600000US4880044,4880044,"Woodbranch city, Texas",0,0
1600000US4880058,4880058,"Woodcreek city, Texas",0,0
1600000US4880144,4880144,"Woodloch town, Texas",0,0
1600000US4880176,4880176,"Woodsboro town, Texas",0,0
1600000US4880188,4880188,"Woodson town, Texas",0,0
1600000US4880212,4880212,"Woodville town, Texas",0,0
1600000US4880296,4880296,"Wortham town, Texas",0,0
1600000US4880350,4880350,"Wyldwood CDP, Texas",0,0
1600000US4880440,4880440,"Yantis town, Texas",0,0
1600000US4880584,4880584,"Yorktown city, Texas",0,0
1600000US4880686,4880686,"Yznaga CDP, Texas",0,0
1600000US4880716,4880716,"Zapata CDP, Texas",0,0
1600000US4880722,4880722,"Zapata Ranch CDP, Texas",0,0
1600000US4880724,4880724,"Zarate CDP, Texas",0,0
1600000US4880728,4880728,"Zavalla city, Texas",0,0
1600000US4880836,4880836,"Zuehl CDP, Texas",0,0
